"","PCTKEY","DISTRICT_N","intesecting"
"15937","4710203","236902",0.332581470542372
"15938","4710203","170903",0
"15939","4710203","93905",0.667418529457258
"15940","4710203","93901",0
"15941","4710204","236901",0.0508641560329769
"15942","4710204","236902",0.949135843967039
"15943","4710204","93905",0
"15944","4710204","93901",0
"15945","4710204","154901",0
"15946","4710205","236901",0.00987779258417982
"15947","4710205","236902",0.990122207413739
"15948","4710206","236902",1.00000000000028
"15949","4710301","236902",0.999999999999259
"15950","4710302","236902",0.999999999999255
"15951","4710303","236902",0.999999999998841
"15952","4710303","204901",0
"15953","4710304","228903",0.38505972726883
"15954","4710304","113903",0
"15955","4710304","236902",0.614940272729804
"15956","4710304","154901",0
"15957","4710304","204901",0
"15958","4710401","236901",0.0500150313096443
"15959","4710401","236902",0.949984968690144
"15960","4710403","236901",0.0447615402394029
"15961","4710403","236902",0.955238459762043
"15962","4710403","204901",0
"15963","4710404","236901",0.817589203353468
"15964","4710404","236902",0.139501953914957
"15965","4710404","170904",0
"15966","4710404","170903",0
"15967","4710404","93905",0.0429088427313819
"15968","4710404","204901",0
"15969","4730101","8901",0
"15970","4730101","239901",0
"15971","4730101","237902",1.00000000000215
"15972","4730101","93904",0
"15973","4730102","237902",0.623229033398074
"15974","4730102","237904",0.37677096660234
"15975","4730103","8901",0
"15976","4730103","237902",0.959163625625478
"15977","4730103","237904",0.0408363743759049
"15978","4730104","237902",0.00187782701323974
"15979","4730104","237904",0.998122172987296
"15980","4730105","237902",0.503875523641769
"15981","4730105","93904",0
"15982","4730105","237904",0.496124476357198
"15983","4730206","237902",0
"15984","4730206","93904",0
"15985","4730206","237904",1.00000000000228
"15986","4730207","93904",0
"15987","4730207","170906",0
"15988","4730207","237904",1.00000000000035
"15989","4730208","237904",0.999999999999868
"15990","4730309","237904",0.999999999999936
"15991","4730310","237904",1.00000000000025
"15992","4730311","8901",0
"15993","4730311","237902",0.910451192487412
"15994","4730311","237904",1.81996053277528e-05
"15995","4730311","237905",0.0895306079060454
"15996","4730312","237902",0.0589506762157061
"15997","4730312","237904",0.941049323785279
"15998","4730312","237905",0
"15999","4730312","101914",0
"16000","4730313","237902",0
"16001","4730313","237904",0.0204683772282734
"16002","4730313","237905",0.979531622772097
"16003","4730313","101914",0
"16004","4730414","8901",0
"16005","4730414","237902",0.0234980216890807
"16006","4730414","237905",0.976501978311419
"16007","4730414","8902",0
"16008","4730415","237905",0.999999999998581
"16009","4730415","8902",0
"16010","4730416","79901",0
"16011","4730416","237905",0.99999999999922
"16012","4730416","8902",0
"16013","4730417","79901",0
"16014","4730417","237905",0.999999999999261
"16015","4730417","101914",0
"16016","4730418","79901",0
"16017","4730418","237905",0.483391264165643
"16018","4730418","101914",0.516608735833462
"16019","4730419","101914",0.999999999997916
"16020","4730420","79901",0
"16021","4730420","237905",0.00531582210950412
"16022","4730420","101914",0.994684177888336
"16023","4750002","238902",0.65715653817827
"16024","4750002","238904",0.342843461822487
"16025","4750002","52901",0
"16026","4750002","248902",0
"16027","4750002","68901",0
"16028","475001E","238902",0.999999999999792
"16029","475001E","248902",0
"16030","475001W","195901",0.618913837721656
"16031","475001W","238902",0.381086162278102
"16032","475001W","248902",0
"16033","475003N","238902",0.624763056952822
"16034","475003N","238904",0.375236943046451
"16035","475003S","195901",0
"16036","475003S","238902",0.00268216091889566
"16037","475003S","238904",0.997317839079569
"16038","475003S","52901",0
"16039","475003S","186901",0
"16040","475004E","238902",0.830677454568787
"16041","475004E","238904",0.169322545431281
"16042","475004M","238902",1.00000000000054
"16043","475004W","195901",0.00294123760230114
"16044","475004W","238902",0.975015489403342
"16045","475004W","238904",0.0220432729949774
"16046","4770101","239901",0.999999999999903
"16047","4770101","237902",0
"16048","4770101","93904",0
"16049","4770104","239901",0.999999999999796
"16050","4770109","26903",0
"16051","4770109","239901",1.00000000000053
"16052","4770109","93904",0
"16053","4770115","239901",1.00000000000019
"16054","4770117","239901",1.00000000000121
"16055","4770121","239901",1.00000000000061
"16056","4770202","239901",1.00000000000146
"16057","4770203","8901",0
"16058","4770203","239901",1.00000000000146
"16059","4770203","237902",0
"16060","4770205","239901",1.00000000000014
"16061","4770208","8901",0
"16062","4770208","239901",0.999999999999132
"16063","4770307","239901",0.999999999999197
"16064","4770311","239903",0.683739099578992
"16065","4770311","144901",0
"16066","4770311","26902",0
"16067","4770311","239901",0.316260900419674
"16068","4770312","239903",0.0817801778059249
"16069","4770312","26903",0
"16070","4770312","26902",0.0260734436797929
"16071","4770312","239901",0.892146378515392
"16072","4770316","239901",1.00000000000012
"16073","4770320","239903",0.000742490581533635
"16074","4770320","239901",0.999257509418404
"16075","4770406","239901",1.0000000000007
"16076","4770410","239903",0.938612722262745
"16077","4770410","75908",0
"16078","4770410","144901",0.0545116923126452
"16079","4770410","239901",0.00687558542325689
"16080","4770413","239903",0.591731086431778
"16081","4770413","75908",0
"16082","4770413","8901",0
"16083","4770413","239901",0.408268913566238
"16084","4770414","239901",1.00000000000109
"16085","4770418","239901",0.999999999999743
"16086","4770419","239901",1.00000000000401
"16087","4790122","240901",0.999999999999546
"16088","4790124","240901",0.989567050469569
"16089","4790124","240903",0.0104329495302595
"16090","4790125","240901",0.0117960200525324
"16091","4790125","240903",0.988203979950414
"16092","4790128","240901",0.976486847585066
"16093","4790128","240903",0.0235131524121271
"16094","4790129","240901",1.00000000000245
"16095","4790129","240903",0
"16096","4790130","240901",0.999999999998733
"16097","4790130","240903",0
"16098","4790132","240901",5.73932794529727e-05
"16099","4790132","240903",0.999942606720602
"16100","4790133","240901",0.00107132845256344
"16101","4790133","240903",0.998928671547862
"16102","4790134","240903",1.0000000000024
"16103","4790135","240903",0.999999999996286
"16104","4790136","253901",0
"16105","4790136","124901",0
"16106","4790136","240904",0.999999999999683
"16107","4790136","66901",0
"16108","4790154","253901",0
"16109","4790154","240904",0.448645290313825
"16110","4790154","240903",0.551354709685529
"16111","4790164","240901",0.996220114831739
"16112","4790164","240903",0.00377988516773592
"16113","4790215","240901",0.999999999999899
"16114","4790218","240901",0.999999999999346
"16115","4790219","240901",0.999999999999708
"16116","4790220","240901",1.00000000000031
"16117","4790220","240903",0
"16118","4790221","240901",0.999999999999499
"16119","4790226","240901",0
"16120","4790226","240903",0.999999999998887
"16121","4790227","240904",0.187325816865928
"16122","4790227","240903",0.812674183133547
"16123","4790231","240903",0.999999999999262
"16124","4790237","240904",0.996536556857147
"16125","4790237","66901",0
"16126","4790237","240903",0.00346344314242125
"16127","4790239","240901",0.0185597847728438
"16128","4790239","240903",0.981440215225641
"16129","4790252","240901",0
"16130","4790252","240903",1.00000000000147
"16131","4790255","240903",1.00000000000143
"16132","4790266","240901",0
"16133","4790266","240903",1.00000000000055
"16134","4790267","240903",0.999999999998761
"16135","4790268","240903",0.999999999999496
"16136","4790308","240903",0.999999999998235
"16137","4790309","240901",1.2171433510832e-10
"16138","4790309","240903",0.999999999879052
"16139","4790310","240901",0.978757370149522
"16140","4790310","240903",0.0212426298504613
"16141","4790311","240901",0.992250390994497
"16142","4790311","240903",0.00774960900573137
"16143","4790312","240901",0.999999999999924
"16144","4790338","240904",0.309439980332132
"16145","4790338","66901",0
"16146","4790338","240903",0.690560019664763
"16147","4790340","240903",1.00000000000269
"16148","4790341","240903",0.999999999999162
"16149","4790342","240903",0.999999999997883
"16150","4790343","240903",0.999999999997962
"16151","4790344","240903",1.00000000000092
"16152","4790345","240903",1.00000000000096
"16153","4790349","240903",0.999999999999895
"16154","4790350","66903",0
"16155","4790350","142901",0
"16156","4790350","162904",0
"16157","4790350","66901",0
"16158","4790350","240903",1.00000000000031
"16159","4790351","240901",0.999999999999429
"16160","4790351","240903",0
"16161","4790356","240903",1.00000000000083
"16162","4790359","240903",1.0000000000006
"16163","4790360","240903",1.00000000000009
"16164","4790361","240901",0
"16165","4790361","240903",1.00000000000121
"16166","4790362","240901",0.992768638031202
"16167","4790362","240903",0.00723136196823459
"16168","4790363","240901",0.999999999999671
"16169","4790401","240901",1.00000000000092
"16170","4790402","240901",1.00000000000363
"16171","4790403","240901",0.999999999997617
"16172","4790404","240901",0.999999999999918
"16173","4790405","240901",0.999999999996559
"16174","4790405","240903",0
"16175","4790406","240901",1.00000000000013
"16176","4790407","240901",3.90463996733962e-06
"16177","4790407","240903",0.999996095359565
"16178","4790413","240901",1.00000000000253
"16179","4790414","240901",0.999999999999838
"16180","4790416","240901",1.00000000000012
"16181","4790417","240901",1.0000000000004
"16182","4790423","240901",0.999999999999464
"16183","4790446","240903",1.00000000000137
"16184","4790447","240903",1.00000000000112
"16185","4790448","240903",0.999999999999137
"16186","4790453","240901",1.0000000000012
"16187","4790457","64903",0
"16188","4790457","159901",0
"16189","4790457","142901",0
"16190","4790457","240903",0.999999999999394
"16191","4790458","240903",0.999999999999394
"16192","4790465","240901",0.987927377841454
"16193","4790465","240903",0.0120726221588593
"16194","4810101","241904",0.362752084048418
"16195","4810101","79901",0
"16196","4810101","241901",0.637247915948464
"16197","4810102","241904",0.604360765711078
"16198","4810102","241901",0.395639234287471
"16199","4810103","158902",0
"16200","4810103","158901",0
"16201","4810103","241904",0.506745617889727
"16202","4810103","241903",0
"16203","4810103","20910",0
"16204","4810103","20907",0
"16205","4810103","79901",0
"16206","4810103","241901",0.493254382110399
"16207","4810103","79906",0
"16208","4810201","241903",0.125685780311723
"16209","4810201","45903",0
"16210","4810201","79901",0
"16211","4810201","241902",0.874314219689375
"16212","4810201","8903",0
"16213","4810202","241904",0.0697351684684412
"16214","4810202","241903",0.510875662924912
"16215","4810202","45903",0
"16216","4810202","241902",0.419389168607264
"16217","4810203","241904",0.445476393414481
"16218","4810203","241903",0
"16219","4810203","79901",0
"16220","4810203","241901",0.192498032255997
"16221","4810203","241902",0.362025574327977
"16222","4810301","241906",0.0876850907895845
"16223","4810301","241903",0.912314909208494
"16224","4810301","45903",0
"16225","4810302","241903",0.999999999999884
"16226","4810303","158902",0
"16227","4810303","241906",0.663240897402496
"16228","4810303","241903",0.316594160493241
"16229","4810303","120902",0
"16230","4810303","120901",0
"16231","4810303","143901",0.0201649421035099
"16232","4810303","45903",0
"16233","4810401","158902",0
"16234","4810401","241906",0.071720564375414
"16235","4810401","241903",0.928279435626395
"16236","4810402","241903",0.999999999999995
"16237","4810402","45903",0
"16238","4810402","241902",0
"16239","4810403","158902",0
"16240","4810403","158901",0
"16241","4810403","241904",0.524184941999264
"16242","4810403","241903",0.475815058001581
"16243","4830001","242903",0
"16244","4830001","197902",0
"16245","4830001","90902",0
"16246","4830001","242906",1.00000000000004
"16247","4830001","90903",0
"16248","4830002","242902",0.00289729727289676
"16249","4830002","242903",0.848276601377137
"16250","4830002","242906",0.148826101349855
"16251","4830003","242905",0.187958861240563
"16252","4830003","242903",0.671411580063859
"16253","4830003","242906",0.140629558695932
"16254","4830004","242905",0.196749640376635
"16255","4830004","242903",0.0166753632735118
"16256","4830004","242906",0.78657499634847
"16257","4830005","242902",0.490249791613211
"16258","4830005","242903",0.324054965729231
"16259","4830005","242906",0
"16260","4830005","90903",0.185695242658684
"16261","4830006","44902",0
"16262","4830006","242902",1.00000000000077
"16263","4830007","242905",0.752993381261975
"16264","4830007","242902",0.123699201267666
"16265","4830007","242903",0.0972363362111484
"16266","4830007","242906",0.0260710812585728
"16267","4830008","44902",0
"16268","4830008","242902",0.689593803240081
"16269","4830008","242903",0.31040619676115
"16270","4830009","44902",0
"16271","4830009","242905",0.0338887290828958
"16272","4830009","242902",0.966111270917244
"16273","4830010","242903",0
"16274","4830010","242906",1.00000000000101
"16275","4850101","243905",1.0000000000018
"16276","4850101","243903",0
"16277","4850101","5902",0
"16278","4850102","243905",1.00000000000072
"16279","4850103","243905",0.999999999999896
"16280","4850104","243905",0.999999999998079
"16281","4850105","243905",1.00000000000082
"16282","4850106","243902",0.394112857430221
"16283","4850106","12901",0
"16284","4850106","244901",0
"16285","4850106","243905",0
"16286","4850106","243903",0.438126207503124
"16287","4850106","5902",0.167760935066877
"16288","4850107","243905",1.00000000000224
"16289","4850107","39902",0
"16290","4850107","5901",0
"16291","4850108","243905",1.00000000000038
"16292","4850109","243905",0.999999999996897
"16293","4850110","243905",1.00000000000015
"16294","4850111","243905",0.999999999999674
"16295","4850112","243905",0.999999999999993
"16296","4850113","243905",0.999999999999638
"16297","4850114","243905",0.99999999999908
"16298","4850114","5902",0
"16299","4850114","5901",0
"16300","4850115","243905",1.00000000000012
"16301","4850116","243905",0.999999999999575
"16302","4850116","39902",0
"16303","4850116","39903",0
"16304","4850117","243905",0.999999999999784
"16305","4850117","39902",0
"16306","4850117","39903",0
"16307","4850201","243905",0
"16308","4850201","243906",0
"16309","4850201","243901",1.00000000000059
"16310","4850202","243905",0.00282560682889103
"16311","4850202","243906",0.997174393170365
"16312","4850203","243905",0.999999999999641
"16313","4850203","243906",0
"16314","4850203","243901",0
"16315","4850204","243905",4.45986073109667e-06
"16316","4850204","39903",0
"16317","4850204","243901",0.999995540139617
"16318","4850205","243901",1.00000000000001
"16319","4850206","243902",0.0267023267827917
"16320","4850206","243901",0.95338517623617
"16321","4850206","243903",0.0199124969790003
"16322","4850207","243905",1.00000000000019
"16323","4850207","243906",0
"16324","4850208","243905",0
"16325","4850208","243906",0.887917515419573
"16326","4850208","243901",0.112082484581378
